,name,cover,source,url,favorited,artist,songfile,Size (MB)
614,Itslikeihavearaincloudabovemyh,https://i1.sndcdn.com/artworks-dbqocpcCeXy44Hyh-XXesUQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/itslikeihavearaincloudabovemyh.mp3?raw=true,https://soundcloud.com/kokonoku/itslikeihavearaincloudabovemyh,False,Kokonoku,new-non-non-biyori-disco-groove.mp3,1.1
615,Straight Out The Trap,https://i1.sndcdn.com/artworks-000259951922-pdwh09-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/straight-out-the-trap.mp3?raw=true,https://soundcloud.com/sappy94/straight-out-the-trap,False,Sappy94,night-walk.mp3,2.64
616,When Im Space Luluco,https://i1.sndcdn.com/artworks-000173018617-2f31zv-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/when-im-space-luluco.mp3?raw=true,https://soundcloud.com/shinoya/when-im-space-luluco,False,Shinoya,night.mp3,2.22
617,Count It,https://i1.sndcdn.com/artworks-000240660166-d0wkoe-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/count-it.mp3?raw=true,https://soundcloud.com/motatnz/count-it,False,Motatnz,nightcola-1.mp3,3.75
618,Soulmate 1,https://i1.sndcdn.com/artworks-000425098077-uncmww-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/soulmate-1.mp3?raw=true,https://soundcloud.com/phonkcoticvibes/soulmate-1,False,Phonkcoticvibes,nineteen-master-digital.mp3,4.32
619,Beginning,https://i1.sndcdn.com/artworks-000176453417-l2dpx5-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/beginning.mp3?raw=true,https://soundcloud.com/verzache/beginning,False,Verzache,nite.mp3,2.56
620,Eighteen,https://i1.sndcdn.com/avatars-XuMm9HkRL3viyzx2-7msN6Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/eighteen.mp3?raw=true,https://soundcloud.com/kshiraki/eighteen,False,Kshiraki,no-time-for-you.mp3,4.23
621,Hyper Bass Wakaran Girl Flex 1,https://i1.sndcdn.com/artworks-o7Vz6KRlDFcZPbn4-8iVh3A-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/hyper-bass-wakaran-girl-flex-1.mp3?raw=true,https://soundcloud.com/wakarangirl/hyper-bass-wakaran-girl-flex-1,False,Wakarangirl,noair-you-go-first-aviencloud-release.mp3,3.76
622,Sayu,https://i1.sndcdn.com/artworks-zYpPNcKCFst732zp-xTgJUA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/sayu.mp3?raw=true,https://soundcloud.com/theunorthodoxproducer/sayu,False,Theunorthodoxproducer,noir.mp3,2.1
623,Blush Remix,https://i1.sndcdn.com/artworks-000235437397-gd9wca-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/blush-remix.mp3?raw=true,https://soundcloud.com/moeshop/blush-remix,False,Moeshop,noirebeats-sunrise.mp3,1.29
624,The Wonders Of The Emerald Woods,https://i1.sndcdn.com/artworks-hYY7pSjCxDrtNkUl-xx7Ytg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/the-wonders-of-the-emerald-woods.mp3?raw=true,https://soundcloud.com/karl-brueggemann/the-wonders-of-the-emerald-woods,False,Karl Brueggemann,north-memphis.mp3,2.08
625,Pleeg Overload,https://i1.sndcdn.com/artworks-fspAiShXNMZNBmwJ-5Grv5A-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/pleeg-overload.mp3?raw=true,https://soundcloud.com/rushdownrecs/pleeg-overload,False,Rushdownrecs,nosebleed.mp3,2.3
626,Pokemon Bw Wifi Connection Lofi Remix,https://i1.sndcdn.com/artworks-3uXZK1jpGoIJWu9x-f239Kg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/pokemon-bw-wifi-connection-lofi-remix.mp3?raw=true,https://soundcloud.com/lopobunny/pokemon-bw-wifi-connection-lofi-remix,False,Lopobunny,notice.mp3,2.89
627,Wonder Pop,https://i1.sndcdn.com/artworks-W7kkv8LxGP6Aeoqn-j7dZoA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/wonder-pop.mp3?raw=true,https://soundcloud.com/moeshop/wonder-pop,False,Moeshop,nyanners-foolish-heart-official-lyric-video.mp3,3.57
628,Mahou Shoujo Funk Workout,https://i1.sndcdn.com/artworks-000160803843-sayfdb-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/mahou-shoujo-funk-workout.mp3?raw=true,https://soundcloud.com/eleventea/mahou-shoujo-funk-workout,False,Eleventea,ocean-waves-i-can-hear-the-sea-kaze-no-namiki-michi.mp3,3.49
629,I Be That Mf W Dj Smokey Mr Sisco,https://i1.sndcdn.com/artworks-000675930679-mr3k48-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/i-be-that-mf-w-dj-smokey-mr-sisco.mp3?raw=true,https://soundcloud.com/youngpirelli/i-be-that-mf-w-dj-smokey-mr-sisco,False,Youngpirelli,ocean-waves-i-can-hear-the-sea-shoujo-no-omoi.mp3,2.96
630,Homeward,https://i1.sndcdn.com/artworks-tfWbTUY3AzGkp4Uv-yYYnrg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/homeward.mp3?raw=true,https://soundcloud.com/muship9052/homeward,False,Muship9052,ocean-waves-i-can-hear-the-sea-umi-ni-naretara.mp3,4.31
